,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_hidden_layer_sizes,param_learning_rate,param_learning_rate_init,param_solver,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
65,90.59174680709839,66.90786605019915,0.08676759401957194,0.03505436093597365,relu,0.05,"(1176, 588, 294)",constant,0.1,adam,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (1176, 588, 294), 'learning_rate': 'constant', 'learning_rate_init': 0.1, 'solver': 'adam'}",-164.52820302470334,-146.14604305766767,-3.487998904444087,-104.72074832893838,71.97466275616375,79
66,191.52324398358664,16.562549033102606,0.05889733632405599,0.01904341020903007,relu,0.05,"(1176, 588, 294)",adaptive,0.0001,adam,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (1176, 588, 294), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0001, 'solver': 'adam'}",-2.012219726544771,-2.0853600210686793,-2.1259395062962003,-2.0745064179698836,0.0470559780251,27
67,180.69379059473673,121.7287553513776,0.0652005672454834,0.04507084624783317,relu,0.05,"(1176, 588, 294)",adaptive,0.1,adam,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (1176, 588, 294), 'learning_rate': 'adaptive', 'learning_rate_init': 0.1, 'solver': 'adam'}",-10.566735325976742,-9.298682758336215,-3.6421974208543095,-7.835871835055755,3.0102234853712346,72
68,208.62128361066183,36.144417163755826,0.029488007227579754,0.008765947604288792,relu,0.05,"(1176, 294, 147)",constant,0.0001,adam,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (1176, 294, 147), 'learning_rate': 'constant', 'learning_rate_init': 0.0001, 'solver': 'adam'}",-2.013560906637832,-1.9530093897289171,-2.0737910681918295,-2.0134537881861925,0.04930897192771038,8
69,26.146448771158855,3.162848564564953,0.09847958882649739,0.03578123374765851,relu,0.05,"(1176, 294, 147)",constant,0.1,adam,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (1176, 294, 147), 'learning_rate': 'constant', 'learning_rate_init': 0.1, 'solver': 'adam'}",-25.130683495847606,-804.5376437864162,-7.1881261545075725,-278.95215114559045,371.7172459427205,80
70,205.98786656061807,20.461436266574022,0.027022759119669598,0.006661692470911329,relu,0.05,"(1176, 294, 147)",adaptive,0.0001,adam,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (1176, 294, 147), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0001, 'solver': 'adam'}",-2.0870347023156457,-1.9156951061701857,-2.038617330941482,-2.0137823798091046,0.07211978646729815,9
71,104.72136076291402,48.38379637183317,0.05473971366882324,0.015260007483046895,relu,0.05,"(1176, 294, 147)",adaptive,0.1,adam,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (1176, 294, 147), 'learning_rate': 'adaptive', 'learning_rate_init': 0.1, 'solver': 'adam'}",-3.045171781819465,-2.3373427263470616,-30.347440323432686,-11.909984943866405,13.04045183644764,78
72,190.6132057507833,29.708561929058693,0.03800018628438314,0.015848151622205594,relu,0.05,"(1176, 588, 294, 147)",constant,0.0001,adam,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (1176, 588, 294, 147), 'learning_rate': 'constant', 'learning_rate_init': 0.0001, 'solver': 'adam'}",-1.9511146038404221,-1.9416136447458,-2.103709075928263,-1.9988124415048283,0.07427446843050983,5
73,101.12380313873291,66.75621976845245,0.057555834452311196,0.016441078939808427,relu,0.05,"(1176, 588, 294, 147)",constant,0.1,adam,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (1176, 588, 294, 147), 'learning_rate': 'constant', 'learning_rate_init': 0.1, 'solver': 'adam'}",-10.101802842988999,-2.782107925681092,-3.212959321029982,-5.365623363233357,3.3536005804271856,68
74,170.39361190795898,24.45410315502582,0.040742715199788414,0.012650820541308217,relu,0.05,"(1176, 588, 294, 147)",adaptive,0.0001,adam,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (1176, 588, 294, 147), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0001, 'solver': 'adam'}",-2.0201832969458513,-2.0303156913018583,-2.116443365924515,-2.0556474513907417,0.043187758850896825,22
75,34.114647229512535,11.666694212200543,0.08452423413594563,0.007237123519369921,relu,0.05,"(1176, 588, 294, 147)",adaptive,0.1,adam,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (1176, 588, 294, 147), 'learning_rate': 'adaptive', 'learning_rate_init': 0.1, 'solver': 'adam'}",-10.391905554969412,-12.393660491907164,-2.8420773643979063,-8.54254780375816,4.1128480099483165,74
76,165.5957833925883,17.313781321869474,0.025591214497884113,0.0037974378246749037,relu,0.05,"(1176, 294, 147, 73)",constant,0.0001,adam,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (1176, 294, 147, 73), 'learning_rate': 'constant', 'learning_rate_init': 0.0001, 'solver': 'adam'}",-1.9347808064010632,-1.9620540299881113,-2.065469780360541,-1.9874348722499053,0.05629116179344558,1
77,184.28874564170837,42.718508330701916,0.024435043334960938,0.006367622942782845,relu,0.05,"(1176, 294, 147, 73)",constant,0.1,adam,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (1176, 294, 147, 73), 'learning_rate': 'constant', 'learning_rate_init': 0.1, 'solver': 'adam'}",-2.8570230259266625,-10.315182951256341,-2.2925025047915066,-5.154902827324837,3.6561399565459363,67
78,145.95717589060465,20.64149646884217,0.025832414627075195,0.0030689492700254214,relu,0.05,"(1176, 294, 147, 73)",adaptive,0.0001,adam,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (1176, 294, 147, 73), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0001, 'solver': 'adam'}",-1.9920718893931697,-1.9641308433528664,-2.0975836406577426,-2.017928791134593,0.057467943544630785,11
79,17.4653955300649,0.9724399213868998,0.06286311149597168,0.019589568120020454,relu,0.05,"(1176, 294, 147, 73)",adaptive,0.1,adam,"{'activation': 'relu', 'alpha': 0.05, 'hidden_layer_sizes': (1176, 294, 147, 73), 'learning_rate': 'adaptive', 'learning_rate_init': 0.1, 'solver': 'adam'}",-10.06142659617798,-7.660522437648941,-11.023560126473937,-9.581836386766954,1.4142160845822034,75
