,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_fit_intercept,param_max_iter,param_penalty,param_solver,param_tol,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
36,82.45782009760539,4.2664597734478225,0.008815606435139975,0.0024385246076363974,3,True,500,l2,sag,0.005,"OrderedDict([('C', 3), ('fit_intercept', True), ('max_iter', 500), ('penalty', 'l2'), ('solver', 'sag'), ('tol', 0.005)])",-25.23641304347826,-25.185286103542236,-25.327868852459016,-25.249855999826504,0.05898019373033608,35
37,89.5149982770284,5.159346426150639,0.011903842290242514,0.0032052530691708625,997,False,500,l2,sag,0.005,"OrderedDict([('C', 997), ('fit_intercept', False), ('max_iter', 500), ('penalty', 'l2'), ('solver', 'sag'), ('tol', 0.005)])",-25.345108695652176,-24.757493188010898,-25.224043715846996,-25.108881866503356,0.253337304613585,13
38,26.50418980916341,0.6427442247014516,0.02353676160176595,0.006064980442282894,1,True,500,l2,lbfgs,0.005,"OrderedDict([('C', 1), ('fit_intercept', True), ('max_iter', 500), ('penalty', 'l2'), ('solver', 'lbfgs'), ('tol', 0.005)])",-25.907608695652176,-25.239782016348773,-25.549180327868854,-25.565523679956602,0.2728839158145829,41
39,88.96564086278279,6.052851013874362,0.013771375020345053,0.0013842027001989966,1000,True,500,l2,sag,0.005,"OrderedDict([('C', 1000), ('fit_intercept', True), ('max_iter', 500), ('penalty', 'l2'), ('solver', 'sag'), ('tol', 0.005)])",-25.480978260869566,-24.806539509536783,-25.256830601092897,-25.18144945716642,0.28045040556169587,27
40,90.3837064107259,5.832625196827967,0.012188434600830078,0.0028949641948757742,1000,True,500,l2,sag,0.005,"OrderedDict([('C', 1000), ('fit_intercept', True), ('max_iter', 500), ('penalty', 'l2'), ('solver', 'sag'), ('tol', 0.005)])",-25.339673913043477,-24.899182561307903,-25.385245901639344,-25.208034125330244,0.2191820673708334,31
41,90.30345503489177,5.788699679451451,0.0087281862894694,0.0003545502765880197,1000,True,500,l2,sag,0.005,"OrderedDict([('C', 1000), ('fit_intercept', True), ('max_iter', 500), ('penalty', 'l2'), ('solver', 'sag'), ('tol', 0.005)])",-25.418478260869566,-24.6866485013624,-25.407103825136613,-25.17074352912286,0.34233837195953903,25
42,90.39869840939839,5.590299706483574,0.011568784713745117,0.0028041694267470457,1000,True,500,l2,sag,0.005,"OrderedDict([('C', 1000), ('fit_intercept', True), ('max_iter', 500), ('penalty', 'l2'), ('solver', 'sag'), ('tol', 0.005)])",-25.46195652173913,-24.490463215258856,-25.34153005464481,-25.09798326388093,0.43238570019719785,8
43,90.1208336353302,5.461800691165312,0.010513703028361002,0.003300371685061613,1000,True,500,l2,sag,0.005,"OrderedDict([('C', 1000), ('fit_intercept', True), ('max_iter', 500), ('penalty', 'l2'), ('solver', 'sag'), ('tol', 0.005)])",-25.32608695652174,-24.6566757493188,-25.35792349726776,-25.11356206770277,0.32332875145534545,15
44,91.1462471485138,5.111821959840304,0.007373889287312825,0.0002426584532709606,1000,True,500,l2,sag,0.005,"OrderedDict([('C', 1000), ('fit_intercept', True), ('max_iter', 500), ('penalty', 'l2'), ('solver', 'sag'), ('tol', 0.005)])",-25.366847826086957,-24.591280653950953,-25.185792349726775,-25.04797360992156,0.33128196792146936,3
45,90.21900264422099,4.96931254985342,0.009821097056070963,0.0030626737324955648,1000,True,500,l2,sag,0.005,"OrderedDict([('C', 1000), ('fit_intercept', True), ('max_iter', 500), ('penalty', 'l2'), ('solver', 'sag'), ('tol', 0.005)])",-25.16304347826087,-24.6566757493188,-25.352459016393443,-25.057392747991035,0.2937120429833472,6
46,89.22678105036418,5.178623923318597,0.011824607849121094,0.004311849332191013,1000,True,500,l2,sag,0.005,"OrderedDict([('C', 1000), ('fit_intercept', True), ('max_iter', 500), ('penalty', 'l2'), ('solver', 'sag'), ('tol', 0.005)])",-25.33423913043478,-24.615803814713896,-25.385245901639344,-25.11176294892934,0.35131374371633356,14
47,89.03233019510905,5.339682879210185,0.01177978515625,0.004048670972794953,1000,True,500,l2,sag,0.005,"OrderedDict([('C', 1000), ('fit_intercept', True), ('max_iter', 500), ('penalty', 'l2'), ('solver', 'sag'), ('tol', 0.005)])",-25.241847826086957,-24.87193460490463,-25.191256830601095,-25.10167975386423,0.16376199662704222,11
48,88.64872137705485,4.919162730154574,0.010629971822102865,0.003157100656213993,1000,True,500,l2,sag,0.005,"OrderedDict([('C', 1000), ('fit_intercept', True), ('max_iter', 500), ('penalty', 'l2'), ('solver', 'sag'), ('tol', 0.005)])",-25.32608695652174,-24.572207084468666,-25.420765027322403,-25.106353022770936,0.37967081954964044,12
49,88.55433559417725,5.5099029962698705,0.009987433751424154,0.0030387172028956077,1000,True,500,l2,sag,0.005,"OrderedDict([('C', 1000), ('fit_intercept', True), ('max_iter', 500), ('penalty', 'l2'), ('solver', 'sag'), ('tol', 0.005)])",-25.366847826086957,-24.708446866485012,-25.398907103825138,-25.158067265465704,0.3181989175625208,21
